#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
ESC_VA4705AA_AS.fasta	NODE_21_length_83109_cov_42.739136	65875	66009	entD	1-136/771	===...../......	2/3	17.38	81.75	ecoli_vf	gi:26246560	ecoli_vf~~~entD~~~gi:26246560 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex
ESC_VA4705AA_AS.fasta	NODE_24_length_69099_cov_41.530244	5252	7438	ehaA	1798-3984/3984	......=========	0/0	54.89	99.91	ecoli_vf	gi:157158257	ecoli_vf~~~ehaA~~~gi:157158257 outer membrane autotransporter
ESC_VA4705AA_AS.fasta	NODE_24_length_69099_cov_41.530244	67668	68973	ehaB	1-1276/2949	=======./......	8/36	43.17	91.22	ecoli_vf	gi:222155165	ecoli_vf~~~ehaB~~~gi:222155165 structural protein
ESC_VA4705AA_AS.fasta	NODE_25_length_67452_cov_43.447471	13071	14363	espX5	1-1293/1293	===============	0/0	100.00	95.67	ecoli_vf	gi:291285483	ecoli_vf~~~espX5~~~gi:291285483 hypothetical protein
ESC_VA4705AA_AS.fasta	NODE_26_length_62505_cov_40.089887	10760	11311	ycbQ	1-549/549	========/======	1/3	100.00	82.43	ecoli_vf	gi:15800799	ecoli_vf~~~ycbQ~~~gi:15800799 putative fimbrial-like protein
ESC_VA4705AA_AS.fasta	NODE_26_length_62505_cov_40.089887	11394	12095	ycbR	1-702/702	===============	0/0	100.00	97.44	ecoli_vf	gi:15800800	ecoli_vf~~~ycbR~~~gi:15800800 putative chaperone
ESC_VA4705AA_AS.fasta	NODE_26_length_62505_cov_40.089887	12120	14720	ycbS	1-2601/2601	===============	0/0	100.00	97.89	ecoli_vf	gi:15804976	ecoli_vf~~~ycbS~~~gi:15804976 PapC-like porin protein involved in fimbrial biogenesis
ESC_VA4705AA_AS.fasta	NODE_26_length_62505_cov_40.089887	14711	15691	ycbT	1-981/981	===============	0/0	100.00	97.66	ecoli_vf	gi:15800801	ecoli_vf~~~ycbT~~~gi:15800801 fimbrial protein
ESC_VA4705AA_AS.fasta	NODE_26_length_62505_cov_40.089887	15859	16335	ycbU	1-477/477	===============	0/0	100.00	100.00	ecoli_vf	gi:15800802	ecoli_vf~~~ycbU~~~gi:15800802 hypothetical protein
ESC_VA4705AA_AS.fasta	NODE_26_length_62505_cov_40.089887	16295	16858	ycbV	1-564/564	===============	0/0	100.00	98.76	ecoli_vf	gi:15800803	ecoli_vf~~~ycbV~~~gi:15800803 putative fimbrial-like protein
ESC_VA4705AA_AS.fasta	NODE_26_length_62505_cov_40.089887	16824	17561	ycbF	1-738/738	===============	0/0	100.00	98.24	ecoli_vf	gi:15804987	ecoli_vf~~~ycbF~~~gi:15804987 putativi pili assembly chaperone
ESC_VA4705AA_AS.fasta	NODE_26_length_62505_cov_40.089887	31916	32968	Z1307	1-1041/1041	========/======	1/12	100.00	94.78	ecoli_vf	gi:15800816	ecoli_vf~~~Z1307~~~gi:15800816 outer membrane protein A
ESC_VA4705AA_AS.fasta	NODE_27_length_62233_cov_41.133369	30613	31608	flk	1-996/996	===============	0/0	100.00	99.00	ecoli_vf	gi:15802868	ecoli_vf~~~flk~~~gi:15802868 flagella biosynthesis regulator
ESC_VA4705AA_AS.fasta	NODE_28_length_60752_cov_49.045493	1	706	espX4	876-1581/1581	........=======	0/0	44.66	94.19	ecoli_vf	gi:15804631	ecoli_vf~~~espX4~~~gi:15804631 Type III secretion system effector EspX4
ESC_VA4705AA_AS.fasta	NODE_29_length_60007_cov_49.849315	37546	37684	aslA	1-139/1428	==.............	0/0	9.73	97.12	ecoli_vf	gi:9965749	ecoli_vf~~~aslA~~~gi:9965749 putative arylsulfatase
ESC_VA4705AA_AS.fasta	NODE_2_length_216652_cov_45.035017	39405	39845	ppdD	1-441/441	===============	0/0	100.00	98.64	ecoli_vf	gi:15799792	ecoli_vf~~~ppdD~~~gi:15799792 putative major pilin subunit
ESC_VA4705AA_AS.fasta	NODE_2_length_216652_cov_45.035017	39855	41240	hofB	1-1386/1386	===============	0/0	100.00	97.62	ecoli_vf	gi:15799791	ecoli_vf~~~hofB~~~gi:15799791 hypothetical protein
ESC_VA4705AA_AS.fasta	NODE_2_length_216652_cov_45.035017	41230	42432	hofC	1-1203/1203	===============	0/0	100.00	97.76	ecoli_vf	gi:15799790	ecoli_vf~~~hofC~~~gi:15799790 type IV pilin biogenesis protein
ESC_VA4705AA_AS.fasta	NODE_2_length_216652_cov_45.035017	135034	136455	espX1	1-1422/1422	===============	0/0	100.00	94.73	ecoli_vf	gi:260866172	ecoli_vf~~~espX1~~~gi:260866172 T3SS effector-like protein EspX
ESC_VA4705AA_AS.fasta	NODE_2_length_216652_cov_45.035017	207338	208062	tar/cheM	790-1514/1662	.......=======.	0/0	43.62	76.55	ecoli_vf	gi:15802298	ecoli_vf~~~tar/cheM~~~gi:15802298 methyl-accepting chemotaxis protein II
ESC_VA4705AA_AS.fasta	NODE_32_length_52725_cov_45.231796	21371	21489	entD	1-119/771	===...../......	2/2	15.30	88.33	ecoli_vf	gi:26246560	ecoli_vf~~~entD~~~gi:26246560 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex
ESC_VA4705AA_AS.fasta	NODE_33_length_51535_cov_43.980859	6384	7193	b2972	1-810/810	===============	0/0	100.00	95.80	ecoli_vf	SPG000090	ecoli_vf~~~b2972~~~SPG000090 Prepilin peptidase Adherence Hemorrhagic coli pilus
ESC_VA4705AA_AS.fasta	NODE_33_length_51535_cov_43.980859	7259	7669	yghg	1-411/411	===============	0/0	100.00	98.78	ecoli_vf	SPG000136	ecoli_vf~~~yghg~~~SPG000136 Pilotin Secretion system Type II Secretion System
ESC_VA4705AA_AS.fasta	NODE_33_length_51535_cov_43.980859	7687	8646	gspC	1-960/960	===============	0/0	100.00	99.06	ecoli_vf	gi:157156659	ecoli_vf~~~gspC~~~gi:157156659 putative type II secretion protein GspC
ESC_VA4705AA_AS.fasta	NODE_33_length_51535_cov_43.980859	8676	10736	gspD	1-2061/2061	===============	0/0	100.00	98.88	ecoli_vf	gi:157157281	ecoli_vf~~~gspD~~~gi:157157281 general secretion pathway protein D
ESC_VA4705AA_AS.fasta	NODE_33_length_51535_cov_43.980859	10736	12229	gspE	1-1494/1494	===============	0/0	100.00	98.33	ecoli_vf	gi:157159001	ecoli_vf~~~gspE~~~gi:157159001 general secretory pathway protein E
ESC_VA4705AA_AS.fasta	NODE_33_length_51535_cov_43.980859	12229	13452	gspF	1-1224/1224	===============	0/0	100.00	98.78	ecoli_vf	gi:157154920	ecoli_vf~~~gspF~~~gi:157154920 general secretion pathway protein F
ESC_VA4705AA_AS.fasta	NODE_33_length_51535_cov_43.980859	13469	13924	gspG	1-456/456	===============	0/0	100.00	99.78	ecoli_vf	gi:157157959	ecoli_vf~~~gspG~~~gi:157157959 general secretion pathway protein G
ESC_VA4705AA_AS.fasta	NODE_33_length_51535_cov_43.980859	13928	14491	gspH	1-564/564	===============	0/0	100.00	97.69	ecoli_vf	gi:157158634	ecoli_vf~~~gspH~~~gi:157158634 general secretion pathway protein H
ESC_VA4705AA_AS.fasta	NODE_33_length_51535_cov_43.980859	14488	14859	gspI	1-372/372	===============	0/0	100.00	96.77	ecoli_vf	gi:157156956	ecoli_vf~~~gspI~~~gi:157156956 general secretion pathway protein I
ESC_VA4705AA_AS.fasta	NODE_33_length_51535_cov_43.980859	14856	15455	gspJ	1-600/600	===============	0/0	100.00	99.50	ecoli_vf	gi:157157609	ecoli_vf~~~gspJ~~~gi:157157609 general secretion pathway protein J
ESC_VA4705AA_AS.fasta	NODE_33_length_51535_cov_43.980859	15458	16435	gspK	1-978/978	===============	0/0	100.00	97.65	ecoli_vf	gi:157155920	ecoli_vf~~~gspK~~~gi:157155920 general secretion pathway protein K
ESC_VA4705AA_AS.fasta	NODE_33_length_51535_cov_43.980859	16432	17610	gspL	1-1179/1179	===============	0/0	100.00	100.00	ecoli_vf	gi:157156601	ecoli_vf~~~gspL~~~gi:157156601 GspL-like protein
ESC_VA4705AA_AS.fasta	NODE_33_length_51535_cov_43.980859	17612	18148	gspM	1-537/537	===============	0/0	100.00	100.00	ecoli_vf	gi:157154814	ecoli_vf~~~gspM~~~gi:157154814 putative general secretion pathway protein YghD
ESC_VA4705AA_AS.fasta	NODE_33_length_51535_cov_43.980859	28902	31823	cah	1-2922/2922	===============	0/0	100.00	94.63	ecoli_vf	gi:387610190	ecoli_vf~~~cah~~~gi:387610190 putative adhesin autotransporter
ESC_VA4705AA_AS.fasta	NODE_34_length_51171_cov_42.366919	42433	42563	entD	11-140/771	===...../......	2/3	16.73	85.61	ecoli_vf	gi:26246560	ecoli_vf~~~entD~~~gi:26246560 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex
ESC_VA4705AA_AS.fasta	NODE_35_length_47482_cov_39.098638	38724	39031	iss2	1-308/309	===============	0/0	99.68	95.78	ecoli_vf	SPG000143	ecoli_vf~~~iss2~~~SPG000143 Escherichia coli Iss (iss) gene complete cds.
ESC_VA4705AA_AS.fasta	NODE_37_length_44471_cov_36.142928	11590	12921	espR1	1-1332/1332	===============	0/0	100.00	99.78	ecoli_vf	gi:260843778	ecoli_vf~~~espR1~~~gi:260843778 T3SS effector-like protein EspR-homolog
ESC_VA4705AA_AS.fasta	NODE_38_length_44176_cov_48.898340	2736	2851	entD	1-117/771	===...../......	1/1	15.05	88.03	ecoli_vf	gi:26246560	ecoli_vf~~~entD~~~gi:26246560 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex
ESC_VA4705AA_AS.fasta	NODE_38_length_44176_cov_48.898340	12588	12697	entD	15-124/771	===...../......	2/2	14.14	87.39	ecoli_vf	gi:26246560	ecoli_vf~~~entD~~~gi:26246560 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex
ESC_VA4705AA_AS.fasta	NODE_38_length_44176_cov_48.898340	23266	24999	ibeC	1-1734/1734	===============	0/0	100.00	98.90	ecoli_vf	gi:157157305	ecoli_vf~~~ibeC~~~gi:157157305 hypothetical protein
ESC_VA4705AA_AS.fasta	NODE_40_length_42418_cov_47.252300	2390	2525	entD	1-136/771	===...../......	2/2	17.51	86.86	ecoli_vf	gi:26246560	ecoli_vf~~~entD~~~gi:26246560 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex
ESC_VA4705AA_AS.fasta	NODE_41_length_41744_cov_42.819353	40711	40881	clpV	2032-2202/2760	...........=...	0/0	6.20	77.19	ecoli_vf	gi:410484148	ecoli_vf~~~clpV~~~gi:410484148 ATP-dependent Clp proteinase ATP-binding subunit
ESC_VA4705AA_AS.fasta	NODE_42_length_40795_cov_45.120758	7163	8737	espL4	1-1575/1575	===============	0/0	100.00	98.98	ecoli_vf	gi:260870723	ecoli_vf~~~espL4~~~gi:260870723 T3SS effector-like protein EspL
ESC_VA4705AA_AS.fasta	NODE_42_length_40795_cov_45.120758	39931	40795	espX4	1-864/1581	========/......	3/3	54.59	92.15	ecoli_vf	gi:15804631	ecoli_vf~~~espX4~~~gi:15804631 Type III secretion system effector EspX4
ESC_VA4705AA_AS.fasta	NODE_45_length_35991_cov_40.123439	13671	13906	fimD	2519-2754/2754	.............==	0/0	8.57	96.19	ecoli_vf	gi:260871037	ecoli_vf~~~fimD~~~gi:260871037 outer membrane usher protein FimD
ESC_VA4705AA_AS.fasta	NODE_46_length_34477_cov_50.300961	30160	30732	stgA	1-573/573	===============	0/0	100.00	99.83	ecoli_vf	gi:46487739	ecoli_vf~~~stgA~~~gi:46487739 StgA
ESC_VA4705AA_AS.fasta	NODE_46_length_34477_cov_50.300961	30780	31511	stgB	1-732/732	===============	0/0	100.00	100.00	ecoli_vf	gi:46487740	ecoli_vf~~~stgB~~~gi:46487740 StgB
ESC_VA4705AA_AS.fasta	NODE_46_length_34477_cov_50.300961	31536	34058	stgC	1-2523/2523	===============	0/0	100.00	99.76	ecoli_vf	gi:46487741	ecoli_vf~~~stgC~~~gi:46487741 StgC
ESC_VA4705AA_AS.fasta	NODE_46_length_34477_cov_50.300961	34069	34356	stgD	1-288/1074	=====..........	0/0	26.82	99.31	ecoli_vf	gi:46487742	ecoli_vf~~~stgD~~~gi:46487742 StgD
ESC_VA4705AA_AS.fasta	NODE_49_length_32055_cov_34.472125	30293	31926	espL1	1-1637/1899	========/=====.	1/3	86.05	95.11	ecoli_vf	gi:15831681	ecoli_vf~~~espL1~~~gi:15831681 hypothetical protein
ESC_VA4705AA_AS.fasta	NODE_4_length_187066_cov_37.969011	5991	7046	hlyE	1-1056/1056	===============	0/0	100.00	98.58	ecoli_vf	gi:209398688	ecoli_vf~~~hlyE~~~gi:209398688 hemolysin E
ESC_VA4705AA_AS.fasta	NODE_51_length_29751_cov_48.605658	12895	15070	cadA	1-2176/2176	===============	0/0	100.00	99.63	ecoli_vf	SPG000027	ecoli_vf~~~cadA~~~SPG000027 gb|AY319765.1|:1081-3256 Escherichia coli cadBA operon partial sequence
ESC_VA4705AA_AS.fasta	NODE_52_length_28655_cov_39.323191	236	1006	entD	1-771/771	===============	0/0	100.00	94.03	ecoli_vf	gi:26246560	ecoli_vf~~~entD~~~gi:26246560 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex
ESC_VA4705AA_AS.fasta	NODE_52_length_28655_cov_39.323191	1031	3271	fepA	1-2241/2241	===============	0/0	100.00	96.79	ecoli_vf	gi:26246561	ecoli_vf~~~fepA~~~gi:26246561 ferrienterobactin outer membrane transporter
ESC_VA4705AA_AS.fasta	NODE_52_length_28655_cov_39.323191	3514	4716	fes	1-1203/1203	===============	0/0	100.00	96.51	ecoli_vf	gi:26246563	ecoli_vf~~~fes~~~gi:26246563 enterobactin/ferric enterobactin esterase
ESC_VA4705AA_AS.fasta	NODE_52_length_28655_cov_39.323191	4934	8763	entF	1-3830/3882	===============	0/0	98.66	95.88	ecoli_vf	gi:26246565	ecoli_vf~~~entF~~~gi:26246565 enterobactin synthase multienzyme complex component ATP-dependent
ESC_VA4705AA_AS.fasta	NODE_52_length_28655_cov_39.323191	9032	10165	fepE	1-1134/1134	===============	0/0	100.00	94.18	ecoli_vf	gi:26246566	ecoli_vf~~~fepE~~~gi:26246566 ferric enterobactin transport protein FepE
ESC_VA4705AA_AS.fasta	NODE_52_length_28655_cov_39.323191	10162	10977	fepC	1-816/816	===============	0/0	100.00	97.18	ecoli_vf	gi:26246567	ecoli_vf~~~fepC~~~gi:26246567 ferrienterobactin ABC transporter ATPase
ESC_VA4705AA_AS.fasta	NODE_52_length_28655_cov_39.323191	10974	11966	fepG	1-993/993	===============	0/0	100.00	94.76	ecoli_vf	gi:26246568	ecoli_vf~~~fepG~~~gi:26246568 iron-enterobactin ABC transporter permease
ESC_VA4705AA_AS.fasta	NODE_52_length_28655_cov_39.323191	11963	12979	fepD	1-1017/1017	===============	0/0	100.00	96.36	ecoli_vf	gi:26246569	ecoli_vf~~~fepD~~~gi:26246569 ferrienterobactin ABC transporter permease
ESC_VA4705AA_AS.fasta	NODE_52_length_28655_cov_39.323191	13078	14328	entS	1-1251/1251	===============	0/0	100.00	95.60	ecoli_vf	gi:26246570	ecoli_vf~~~entS~~~gi:26246570 enterobactin exporter iron-regulated
ESC_VA4705AA_AS.fasta	NODE_52_length_28655_cov_39.323191	14332	15288	fepB	1-957/957	===============	0/0	100.00	97.28	ecoli_vf	gi:26246571	ecoli_vf~~~fepB~~~gi:26246571 ferrienterobactin ABC transporter periplasmic binding protein
ESC_VA4705AA_AS.fasta	NODE_52_length_28655_cov_39.323191	15651	16838	entC	1-1188/1188	===============	0/0	100.00	97.56	ecoli_vf	gi:26246572	ecoli_vf~~~entC~~~gi:26246572 isochorismate synthase 1
ESC_VA4705AA_AS.fasta	NODE_52_length_28655_cov_39.323191	16848	18458	entE	1-1611/1611	===============	0/0	100.00	95.97	ecoli_vf	gi:26246573	ecoli_vf~~~entE~~~gi:26246573 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex
ESC_VA4705AA_AS.fasta	NODE_52_length_28655_cov_39.323191	18472	19329	entB	1-858/858	===============	0/0	100.00	97.90	ecoli_vf	gi:26246574	ecoli_vf~~~entB~~~gi:26246574 isochorismatase
ESC_VA4705AA_AS.fasta	NODE_52_length_28655_cov_39.323191	19329	20075	entA	1-747/747	===============	0/0	100.00	95.98	ecoli_vf	gi:26246575	ecoli_vf~~~entA~~~gi:26246575 23-dihydro-23-dihydroxybenzoate dehydrogenase
ESC_VA4705AA_AS.fasta	NODE_54_length_27665_cov_77.814547	18734	19338	traJ	1-606/606	========/======	1/1	99.83	98.52	ecoli_vf	gi:150860	ecoli_vf~~~traJ~~~gi:150860 TraJ
ESC_VA4705AA_AS.fasta	NODE_58_length_25736_cov_49.330079	897	5747	upaG/ehaG	1-4851/4851	===============	0/0	100.00	99.98	ecoli_vf	gi:260846630	ecoli_vf~~~upaG/ehaG~~~gi:260846630 adhesin
ESC_VA4705AA_AS.fasta	NODE_59_length_25431_cov_41.908354	3052	3273	cah	1-221/3018	==....../......	1/1	7.32	89.64	ecoli_vf	gi:15801137	ecoli_vf~~~cah~~~gi:15801137 putative adhesin
ESC_VA4705AA_AS.fasta	NODE_59_length_25431_cov_41.908354	9793	10395	fimB	1-603/603	===============	0/0	100.00	99.50	ecoli_vf	gi:260858480	ecoli_vf~~~fimB~~~gi:260858480 tyrosine recombinase
ESC_VA4705AA_AS.fasta	NODE_59_length_25431_cov_41.908354	10873	11469	fimE	1-597/597	===============	0/0	100.00	98.83	ecoli_vf	gi:218561489	ecoli_vf~~~fimE~~~gi:218561489 tyrosine recombinase
ESC_VA4705AA_AS.fasta	NODE_59_length_25431_cov_41.908354	11893	12504	fimA	1-612/612	===============	0/0	100.00	95.92	ecoli_vf	gi:117626622	ecoli_vf~~~fimA~~~gi:117626622 type 1 fimbriae major subunit FimA
ESC_VA4705AA_AS.fasta	NODE_59_length_25431_cov_41.908354	12451	13108	fimI	6-663/663	===============	0/0	99.25	98.94	ecoli_vf	gi:117626623	ecoli_vf~~~fimI~~~gi:117626623 FimI fimbrial protein
ESC_VA4705AA_AS.fasta	NODE_59_length_25431_cov_41.908354	13145	13870	fimC	1-726/726	===============	0/0	100.00	99.45	ecoli_vf	gi:386622104	ecoli_vf~~~fimC~~~gi:386622104 Periplasmic chaperone FimC
ESC_VA4705AA_AS.fasta	NODE_59_length_25431_cov_41.908354	13937	16573	fimD	1-2637/2637	===============	0/0	100.00	99.43	ecoli_vf	gi:218703016	ecoli_vf~~~fimD~~~gi:218703016 outer membrane usher protein type 1 fimbrial synthesis
ESC_VA4705AA_AS.fasta	NODE_59_length_25431_cov_41.908354	16583	17113	fimF	1-531/531	===============	0/0	100.00	99.81	ecoli_vf	gi:260871040	ecoli_vf~~~fimF~~~gi:260871040 minor component FimF of type 1 fimbriae
ESC_VA4705AA_AS.fasta	NODE_59_length_25431_cov_41.908354	17126	17629	fimG	1-504/504	===============	0/0	100.00	99.41	ecoli_vf	gi:16132140	ecoli_vf~~~fimG~~~gi:16132140 minor component of type 1 fimbriae
ESC_VA4705AA_AS.fasta	NODE_59_length_25431_cov_41.908354	17649	18551	fimH	1-903/903	===============	0/0	100.00	99.89	ecoli_vf	gi:16132141	ecoli_vf~~~fimH~~~gi:16132141 minor component of type 1 fimbriae
ESC_VA4705AA_AS.fasta	NODE_5_length_174746_cov_44.207137	113330	114307	yggr	1-981/981	========/======	1/3	99.69	95.52	ecoli_vf	SPG000074	ecoli_vf~~~yggr~~~SPG000074 Retraction ATPase Adherence Hemorrhagic coli pilus
ESC_VA4705AA_AS.fasta	NODE_60_length_24781_cov_39.197939	2754	4895	vgrG	1-2142/2142	===============	0/0	100.00	97.99	ecoli_vf	gi:15799916	ecoli_vf~~~vgrG~~~gi:15799916 hypothetical protein
ESC_VA4705AA_AS.fasta	NODE_60_length_24781_cov_39.197939	4991	5215	Z0263	1-225/225	===============	0/0	100.00	100.00	ecoli_vf	gi:15799912	ecoli_vf~~~Z0263~~~gi:15799912 hypothetical protein
ESC_VA4705AA_AS.fasta	NODE_60_length_24781_cov_39.197939	5266	6741	aec18	1-1476/1476	===============	0/0	100.00	99.86	ecoli_vf	gi:260866372	ecoli_vf~~~aec18~~~gi:260866372 hypothetical protein
ESC_VA4705AA_AS.fasta	NODE_60_length_24781_cov_39.197939	6748	7161	aec19	1-414/414	===============	0/0	100.00	100.00	ecoli_vf	gi:260842457	ecoli_vf~~~aec19~~~gi:260842457 hypothetical protein
ESC_VA4705AA_AS.fasta	NODE_60_length_24781_cov_39.197939	7165	9015	ECO111_0230	1-1851/1851	===============	0/0	100.00	99.84	ecoli_vf	gi:260866370	ecoli_vf~~~ECO111_0230~~~gi:260866370 hypothetical protein
ESC_VA4705AA_AS.fasta	NODE_60_length_24781_cov_39.197939	8973	10061	aec22	1-1089/1089	===============	0/0	100.00	99.91	ecoli_vf	gi:218693690	ecoli_vf~~~aec22~~~gi:218693690 hypothetical protein
ESC_VA4705AA_AS.fasta	NODE_60_length_24781_cov_39.197939	10065	11366	aec23	1-1302/1302	===============	0/0	100.00	99.69	ecoli_vf	gi:218693689	ecoli_vf~~~aec23~~~gi:218693689 hypothetical protein
ESC_VA4705AA_AS.fasta	NODE_60_length_24781_cov_39.197939	11363	11887	aec24	1-525/525	===============	0/0	100.00	100.00	ecoli_vf	gi:260842453	ecoli_vf~~~aec24~~~gi:260842453 lipoprotein
ESC_VA4705AA_AS.fasta	NODE_60_length_24781_cov_39.197939	11890	12871	aec25	1-982/1332	============...	0/0	73.72	99.90	ecoli_vf	gi:260866367	ecoli_vf~~~aec25~~~gi:260866367 hypothetical protein
ESC_VA4705AA_AS.fasta	NODE_60_length_24781_cov_39.197939	12895	12964	aec31	1284-1353/1353	..............=	0/0	5.17	100.00	ecoli_vf	gi:260842446	ecoli_vf~~~aec31~~~gi:260842446 hypothetical protein
ESC_VA4705AA_AS.fasta	NODE_60_length_24781_cov_39.197939	12988	13470	aec32	1-483/483	===============	0/0	100.00	100.00	ecoli_vf	gi:260866361	ecoli_vf~~~aec32~~~gi:260866361 Hcp-like protein
ESC_VA4705AA_AS.fasta	NODE_63_length_22633_cov_42.520883	9106	9246	entD	1-141/771	===...../......	2/2	18.16	80.28	ecoli_vf	gi:26246560	ecoli_vf~~~entD~~~gi:26246560 phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex
ESC_VA4705AA_AS.fasta	NODE_64_length_22586_cov_55.798611	10504	11943	aaiB	40-1479/1479	===============	0/0	97.36	80.69	ecoli_vf	gi:410481010	ecoli_vf~~~aaiB~~~gi:410481010 hypothetical protein
ESC_VA4705AA_AS.fasta	NODE_65_length_21124_cov_36.998428	1534	2487	ompt	1-954/954	===============	0/0	100.00	99.79	ecoli_vf	SPG000077	ecoli_vf~~~ompt~~~SPG000077 E. coli ompT gene for outer membrane protease.
ESC_VA4705AA_AS.fasta	NODE_65_length_21124_cov_36.998428	5078	5724	aec15	1-647/2109	=====..........	0/0	30.68	99.38	ecoli_vf	gi:260867900	ecoli_vf~~~aec15~~~gi:260867900 VgrE protein
ESC_VA4705AA_AS.fasta	NODE_65_length_21124_cov_36.998428	8739	10121	ibeB	1-1383/1383	===============	0/0	100.00	98.77	ecoli_vf	gi:410483826	ecoli_vf~~~ibeB~~~gi:410483826 copper/silver efflux system outer membrane protein CusC
ESC_VA4705AA_AS.fasta	NODE_72_length_16647_cov_87.097337	5499	7389	etpD	33-1923/1929	========/======	8/12	97.72	76.59	ecoli_vf	gi:75994479	ecoli_vf~~~etpD~~~gi:75994479 type II secretion protein
ESC_VA4705AA_AS.fasta	NODE_72_length_16647_cov_87.097337	7395	8877	etpE	1-1483/1506	========/======	4/4	98.34	77.78	ecoli_vf	gi:75994480	ecoli_vf~~~etpE~~~gi:75994480 type II secretion protein
ESC_VA4705AA_AS.fasta	NODE_72_length_16647_cov_87.097337	10152	10577	etpG	1-426/435	===============	0/0	97.93	77.93	ecoli_vf	gi:75994482	ecoli_vf~~~etpG~~~gi:75994482 type II secretion protein
ESC_VA4705AA_AS.fasta	NODE_74_length_15125_cov_34.567009	5666	6229	Z2200	1-564/564	===============	0/0	100.00	99.11	ecoli_vf	gi:15801631	ecoli_vf~~~Z2200~~~gi:15801631 putative major fimbrial subunit
ESC_VA4705AA_AS.fasta	NODE_74_length_15125_cov_34.567009	6581	7300	Z2201	1-720/720	===============	0/0	100.00	98.47	ecoli_vf	gi:15801632	ecoli_vf~~~Z2201~~~gi:15801632 putative fimbrial chaperone protein
ESC_VA4705AA_AS.fasta	NODE_74_length_15125_cov_34.567009	7342	9993	Z2203	1-2652/2652	===============	0/0	100.00	98.94	ecoli_vf	gi:15801633	ecoli_vf~~~Z2203~~~gi:15801633 putative fimbrial usher protein
ESC_VA4705AA_AS.fasta	NODE_74_length_15125_cov_34.567009	10007	10537	Z2204	1-531/531	===============	0/0	100.00	99.62	ecoli_vf	gi:15801634	ecoli_vf~~~Z2204~~~gi:15801634 putative fimbrial-like protein
ESC_VA4705AA_AS.fasta	NODE_74_length_15125_cov_34.567009	10550	11053	fimG	1-504/504	===============	0/0	100.00	99.60	ecoli_vf	gi:410482685	ecoli_vf~~~fimG~~~gi:410482685 fimbrial-like adhesin protein
ESC_VA4705AA_AS.fasta	NODE_74_length_15125_cov_34.567009	11113	12027	Z2206	1-915/915	===============	0/0	100.00	98.47	ecoli_vf	gi:15801636	ecoli_vf~~~Z2206~~~gi:15801636 putative adhesin; FimH protein
ESC_VA4705AA_AS.fasta	NODE_75_length_14494_cov_37.556553	768	1400	gadX	1-633/633	===============	0/0	100.00	98.10	ecoli_vf	SPG000043	ecoli_vf~~~gadX~~~SPG000043 gb|ADUM01000070.1|:99762-100394 Escherichia coli 3431 gec3431.assembly.48 whole genome shotgun sequence HTH-type transcriptional regulator gadX
ESC_VA4705AA_AS.fasta	NODE_76_length_13954_cov_44.795256	11932	12107	fimD	2517-2692/2754	.............==	0/0	6.39	95.45	ecoli_vf	gi:260871037	ecoli_vf~~~fimD~~~gi:260871037 outer membrane usher protein FimD
ESC_VA4705AA_AS.fasta	NODE_79_length_11153_cov_62.426719	1134	2570	hlyD	1-1437/1437	===============	0/0	100.00	99.72	ecoli_vf	gi:386617332	ecoli_vf~~~hlyD~~~gi:386617332 hemolysin secretion protein HlyD
ESC_VA4705AA_AS.fasta	NODE_79_length_11153_cov_62.426719	2589	4712	hlyB	1-2124/2124	===============	0/0	100.00	99.67	ecoli_vf	gi:386617331	ecoli_vf~~~hlyB~~~gi:386617331 hemolysin translocation ATP-binding protein HlyB
ESC_VA4705AA_AS.fasta	NODE_79_length_11153_cov_62.426719	4784	7858	hlyA	1-3075/3075	===============	0/0	100.00	99.77	ecoli_vf	gi:386617330	ecoli_vf~~~hlyA~~~gi:386617330 hemolysin structural protein HlyA
ESC_VA4705AA_AS.fasta	NODE_79_length_11153_cov_62.426719	7870	8382	hlyC	1-513/513	===============	0/0	100.00	99.42	ecoli_vf	gi:386617329	ecoli_vf~~~hlyC~~~gi:386617329 hemolysin-activating lysine-acyltransferase HlyC
ESC_VA4705AA_AS.fasta	NODE_7_length_149358_cov_47.539955	107742	108626	ECS88_3547	1-885/885	===============	0/0	100.00	99.77	ecoli_vf	gi:218560235	ecoli_vf~~~ECS88_3547~~~gi:218560235 lipoprotein NlpI
ESC_VA4705AA_AS.fasta	NODE_81_length_10602_cov_78.270644	8031	8266	fimD	2519-2754/2754	.............==	0/0	8.57	96.19	ecoli_vf	gi:260871037	ecoli_vf~~~fimD~~~gi:260871037 outer membrane usher protein FimD
